amount,bv_number,hour,intensity,load,minute,month,point,precip,red_day,speed,temp,weekday
163,5,5,0,2,301,7,6,0,0,69,29,1
96,5,5,0,4,302,7,9,0,0,23,29,1
98,5,5,0,4,303,7,9,0,0,21,29,1
279,5,5,0,3,304,7,1,0,0,70,29,1
138,5,5,0,11,305,7,9,0,0,12,29,1
134,5,5,0,2,306,7,7,0,0,59,29,1
232,5,5,0,3,307,7,6,0,0,61,29,1
106,5,5,0,1,308,7,4,0,0,83,29,1
270,5,5,0,10,309,7,9,0,0,27,29,1
171,5,5,0,3,310,7,8,0,0,45,29,1
256,5,5,0,9,312,7,9,0,0,26,29,1
44,5,5,0,1,313,7,1,0,0,30,29,1
66,5,5,0,3,314,7,9,0,0,20,29,1
196,5,5,0,2,315,7,6,0,0,66,29,1
297,5,5,0,7,316,7,8,0,0,39,29,1
250,5,5,0,10,317,7,9,0,0,25,29,1
291,5,5,0,5,318,7,1,0,0,50,29,1
162,5,5,0,2,319,7,5,0,0,78,29,1
82,5,5,0,2,320,7,8,0,0,38,29,1
161,5,5,0,7,321,7,9,0,0,21,29,1
283,5,5,0,5,322,7,1,0,0,50,29,1
102,5,5,0,1,323,7,5,0,0,71,29,1
134,5,5,0,6,324,7,9,0,0,20,29,1
67,5,5,0,1,325,7,8,0,0,48,29,1
231,5,5,0,2,326,7,4,0,0,89,29,1
144,5,5,0,1,327,7,1,0,0,80,29,1
278,5,5,0,6,328,7,8,0,0,44,29,1
158,5,5,0,4,329,7,8,0,0,33,29,1
84,5,5,0,7,330,7,9,0,0,12,29,1
41,5,5,0,0,331,7,8,0,0,48,29,1
227,5,5,0,2,332,7,4,0,0,89,29,1
57,5,5,0,1,333,7,8,0,0,38,29,1
189,5,5,0,2,334,7,5,0,0,77,29,1
224,5,5,0,3,335,7,6,0,0,61,29,1
157,5,5,0,2,336,7,5,0,0,76,29,1
283,5,5,0,3,337,7,1,0,0,80,29,1
246,5,5,0,9,338,7,9,0,0,25,29,1
107,5,5,0,2,339,7,8,0,0,47,29,1
130,5,5,0,5,340,7,9,0,0,24,29,1
263,5,5,0,17,341,7,9,0,0,15,29,1
87,5,5,0,1,342,7,7,0,0,51,29,1
157,5,5,0,9,343,7,9,0,0,17,29,1
61,5,5,0,0,344,7,5,0,0,74,29,1
185,5,5,0,4,345,7,8,0,0,38,29,1
233,5,5,0,2,346,7,5,0,0,78,29,1
207,5,5,0,2,347,7,1,0,0,80,29,1
280,5,5,0,6,348,7,8,0,0,46,29,1
207,5,5,0,5,349,7,8,0,0,38,29,1
285,5,5,0,15,350,7,9,0,0,19,29,1
99,5,5,0,1,351,7,4,0,0,86,29,1
187,5,5,0,2,352,7,4,0,0,86,29,1
294,5,5,0,7,353,7,8,0,0,40,29,1
123,5,5,0,3,354,7,8,0,0,38,29,1
192,5,5,0,2,355,7,4,0,0,82,29,1
268,5,5,0,5,356,7,1,0,0,50,29,1
113,5,5,0,1,357,7,5,0,0,79,29,1
133,5,5,0,8,358,7,9,0,0,15,29,1
172,5,5,0,5,359,7,9,0,0,29,29,1
137,5,6,0,1,360,7,1,0,0,90,30,1
271,5,6,0,3,361,7,1,0,0,80,30,1
186,5,6,0,3,362,7,7,0,0,59,30,1
199,5,6,0,4,363,7,8,0,0,45,30,1
117,5,6,0,3,364,7,8,0,0,38,30,1
75,5,6,0,0,365,7,4,0,0,87,30,1
62,5,6,0,1,366,7,6,0,0,61,30,1
297,5,6,0,9,367,7,1,0,0,30,30,1
70,5,6,0,1,368,7,7,0,0,58,30,1
172,5,6,0,3,369,7,8,0,0,48,30,1
154,5,6,0,2,370,7,5,0,0,74,30,1
105,5,11,2,1,688,7,4,1,0,81,26,1
191,5,11,2,3,689,7,6,1,0,62,26,1
251,5,11,2,3,690,7,5,1,0,75,26,1
259,5,11,2,3,696,7,5,1,0,73,26,1
123,5,11,2,9,697,7,9,1,0,13,26,1
158,5,11,2,6,698,7,9,1,0,26,26,1
46,5,11,2,0,699,7,4,1,0,88,26,1
85,5,11,2,1,700,7,6,1,0,67,26,1
148,5,11,2,1,701,7,5,1,0,79,26,1
120,5,11,2,1,702,7,5,1,0,72,26,1
72,5,11,2,1,703,7,6,1,0,67,26,1
43,5,11,2,0,703,7,7,1,0,52,26,1
144,5,11,2,4,704,7,8,1,0,33,26,1
245,5,11,2,5,705,7,8,1,0,41,26,1
222,5,11,2,3,706,7,1,1,0,70,26,1
237,5,11,2,2,707,7,4,1,0,87,26,1
120,5,11,2,1,708,7,4,1,0,81,26,1
276,5,11,2,6,709,7,8,1,0,45,26,1
144,5,11,2,1,710,7,5,1,0,73,26,1
48,5,11,2,0,711,7,7,1,0,58,26,1
101,5,11,2,2,712,7,8,1,0,42,26,1
198,5,11,2,2,713,7,6,1,0,69,26,1
152,5,11,2,7,714,7,9,1,0,20,26,1
86,5,11,2,1,715,7,4,1,0,85,26,1
66,5,11,2,2,716,7,8,1,0,31,26,1
96,5,11,2,1,716,7,4,1,0,88,26,1
237,5,11,2,9,717,7,9,1,0,26,26,1
261,5,11,2,8,718,7,1,1,0,30,26,1
49,5,11,2,2,719,7,9,1,0,17,26,1
119,5,12,1,11,720,7,9,1,0,10,17,1
118,5,12,1,3,720,7,8,1,0,38,17,1
279,6,12,1,17,725,7,9,1,0,16,17,1
226,5,12,1,3,726,7,6,1,0,63,17,1
272,6,12,1,11,743,7,9,1,0,24,17,1
94,6,12,1,1,743,7,1,1,0,90,17,1
97,5,12,1,4,744,7,9,1,0,20,17,1
55,7,12,1,1,745,7,7,1,0,54,17,1
111,7,12,1,7,746,7,9,1,0,14,17,1
154,6,12,1,8,747,7,9,1,0,18,17,1
160,5,12,1,2,748,7,5,1,0,72,17,1
204,6,12,1,6,749,7,1,1,0,30,17,1
160,6,12,1,4,750,7,8,1,0,39,17,1
254,6,12,1,3,751,7,5,1,0,75,17,1
111,5,12,1,3,752,7,8,1,0,33,17,1
293,7,12,1,4,753,7,5,1,0,72,17,1
271,8,12,1,7,754,7,8,1,0,37,17,1
238,6,12,1,3,755,7,5,1,0,71,17,1
278,7,12,1,4,756,7,7,1,0,59,17,1
49,6,12,1,2,756,7,9,1,0,20,17,1
283,5,12,1,20,757,7,9,1,0,14,17,1
153,7,12,1,13,758,7,9,1,0,11,17,1
215,8,12,1,5,759,7,8,1,0,43,17,1
99,5,12,1,1,760,7,7,1,0,55,17,1
176,8,12,1,2,761,7,6,1,0,62,17,1
245,8,12,1,2,762,7,1,1,0,90,17,1
216,5,12,1,3,763,7,6,1,0,62,17,1
101,7,12,1,5,764,7,9,1,0,19,17,1
253,8,12,1,5,765,7,8,1,0,48,17,1
89,5,12,1,7,766,7,9,1,0,12,17,1
272,6,12,1,5,767,7,8,1,0,47,17,1
193,7,12,1,8,768,7,9,1,0,24,17,1
233,7,12,1,3,768,7,5,1,0,75,17,1
98,8,13,0,2,836,7,8,0,0,34,18,1
205,8,13,0,5,837,7,8,0,0,40,18,1
203,8,13,0,2,838,7,6,0,0,69,18,1
67,5,13,0,0,839,7,6,0,0,69,18,1
63,6,14,0,1,840,7,8,0,0,46,19,1
264,5,14,0,4,841,7,7,0,0,57,19,1
283,5,14,0,18,842,7,9,0,0,15,19,1
198,5,14,0,4,843,7,8,0,0,46,19,1
210,8,14,0,13,844,7,9,0,0,16,19,1
257,5,14,0,4,845,7,7,0,0,55,19,1
242,6,14,0,3,846,7,1,0,0,70,19,1
284,5,14,0,8,846,7,8,0,0,33,19,1
178,7,14,0,6,847,7,9,0,0,26,19,1
52,5,14,0,1,848,7,8,0,0,47,19,1
76,6,14,0,1,849,7,6,0,0,66,19,1
60,6,14,0,0,850,7,5,0,0,73,19,1
64,5,14,0,0,851,7,6,0,0,65,19,1
195,7,14,0,3,852,7,8,0,0,49,19,1
226,5,14,0,3,853,7,7,0,0,58,19,1
66,8,14,0,0,854,7,4,0,0,85,19,1
49,8,14,0,1,855,7,8,0,0,44,19,1
206,6,14,0,4,856,7,8,0,0,42,19,1
60,7,14,0,0,857,7,5,0,0,71,19,1
144,6,14,0,2,858,7,7,0,0,52,19,1
234,8,14,0,5,859,7,8,0,0,46,19,1
99,5,14,0,1,859,7,5,0,0,75,19,1
279,6,14,0,11,860,7,9,0,0,24,19,1
144,8,14,0,3,861,7,8,0,0,42,19,1
229,8,14,0,3,862,7,6,0,0,64,19,1
210,8,14,0,8,863,7,9,0,0,24,19,1
213,8,14,0,4,864,7,8,0,0,43,19,1
102,7,14,0,3,865,7,9,0,0,26,19,1
62,7,14,0,2,866,7,9,0,0,29,19,1
280,5,14,0,4,867,7,7,0,0,59,19,1
205,5,14,0,5,868,7,8,0,0,40,19,1
203,6,14,0,2,869,7,6,0,0,69,19,1
67,6,14,0,0,870,7,6,0,0,69,19,1
63,8,14,0,1,871,7,8,0,0,46,19,1
264,7,14,0,4,872,7,7,0,0,57,19,1
283,5,14,0,18,873,7,9,0,0,15,19,1
198,6,14,0,4,873,7,8,0,0,46,19,1
210,7,14,0,13,874,7,9,0,0,16,19,1
257,5,14,0,4,875,7,7,0,0,55,19,1
242,8,14,0,3,876,7,1,0,0,70,19,1
284,8,14,0,8,877,7,8,0,0,33,19,1
178,8,14,0,6,878,7,9,0,0,26,19,1
52,6,14,0,1,879,7,8,0,0,47,19,1
76,5,14,0,1,880,7,6,0,0,66,19,1
60,8,14,0,0,881,7,5,0,0,73,19,1
64,6,14,0,0,882,7,6,0,0,65,19,1
195,5,14,0,3,883,7,8,0,0,49,19,1
226,7,14,0,3,884,7,7,0,0,58,19,1
66,6,14,0,0,885,7,4,0,0,85,19,1
49,8,14,0,1,885,7,8,0,0,44,19,1
206,7,14,0,4,887,7,8,0,0,42,19,1
144,5,14,0,2,888,7,7,0,0,52,19,1
234,8,14,0,5,890,7,8,0,0,46,19,1
279,7,15,0,11,906,7,9,0,0,24,17,1
210,6,15,0,2,917,7,5,0,0,76,17,1
105,5,15,0,2,918,7,8,0,0,48,17,1
217,8,15,0,3,919,7,7,0,0,55,17,1
139,5,15,0,2,920,7,8,0,0,48,17,1
81,7,15,0,1,921,7,8,0,0,44,17,1
68,6,15,0,3,922,7,9,0,0,18,17,1
233,5,15,0,12,923,7,9,0,0,19,17,1
105,8,15,0,1,923,7,5,0,0,71,17,1
94,7,15,0,6,924,7,9,0,0,14,17,1
228,5,15,0,2,925,7,5,0,0,79,17,1
270,5,15,0,15,926,7,9,0,0,17,17,1
245,7,15,0,2,927,7,4,0,0,89,17,1
160,6,15,0,3,928,7,8,0,0,45,17,1
205,8,15,0,5,929,7,8,0,0,40,17,1
203,6,15,0,2,930,7,6,0,0,69,17,1
67,5,15,0,0,931,7,6,0,0,69,17,1
63,5,15,0,1,932,7,8,0,0,46,17,1
264,8,15,0,4,933,7,7,0,0,57,17,1
283,6,15,0,18,934,7,9,0,0,15,17,1
198,6,15,0,4,935,7,8,0,0,46,17,1
210,6,15,0,13,936,7,9,0,0,16,17,1
257,8,15,0,4,937,7,7,0,0,55,17,1
242,5,15,0,3,937,7,1,0,0,70,17,1
284,6,15,0,8,938,7,8,0,0,33,17,1
178,8,15,0,6,939,7,9,0,0,26,17,1
52,5,15,0,1,940,7,8,0,0,47,17,1
76,5,15,0,1,941,7,6,0,0,66,17,1
60,8,15,0,0,942,7,5,0,0,73,17,1
64,6,15,0,0,943,7,6,0,0,65,17,1
195,6,15,0,3,944,7,8,0,0,49,17,1
226,8,15,0,3,945,7,7,0,0,58,17,1
66,8,15,0,0,946,7,4,0,0,85,17,1
49,5,15,0,1,947,7,8,0,0,44,17,1
206,8,15,0,4,948,7,8,0,0,42,17,1
60,5,15,0,0,949,7,5,0,0,71,17,1
144,5,15,0,2,950,7,7,0,0,52,17,1
234,7,15,0,5,950,7,8,0,0,46,17,1
99,7,15,0,1,951,7,5,0,0,75,17,1
279,7,15,0,11,952,7,9,0,0,24,17,1
144,8,15,0,3,956,7,8,0,0,42,17,1
239,8,15,0,2,957,7,4,0,0,82,17,1
227,8,15,0,3,958,7,6,0,0,63,17,1
60,6,15,0,0,959,7,5,0,0,75,17,1
103,5,16,0,2,960,7,8,0,0,45,17,1
85,6,16,0,8,961,7,9,0,0,10,17,1
279,5,16,0,11,961,7,9,0,0,25,17,1
146,7,16,0,2,962,7,7,0,0,58,17,1
61,8,16,0,3,963,7,9,0,0,18,17,1
193,8,16,0,5,964,7,8,0,0,35,17,1
185,5,16,0,3,965,7,8,0,0,49,17,1
182,7,14,0,2,886,7,6,0,0,65,19,1
60,6,14,0,0,889,7,5,0,0,71,19,1
99,8,14,0,1,891,7,5,0,0,75,19,1
144,7,14,0,3,892,7,8,0,0,42,19,1
229,6,14,0,3,894,7,6,0,0,64,19,1
213,7,14,0,4,895,7,8,0,0,43,19,1
102,5,14,0,3,896,7,9,0,0,26,19,1
62,6,14,0,2,897,7,9,0,0,29,19,1
280,8,14,0,4,898,7,7,0,0,59,19,1
284,6,14,0,28,898,7,9,0,0,10,19,1
175,8,14,0,3,899,7,1,0,0,50,19,1
84,6,15,0,1,900,7,7,0,0,56,17,1
105,5,15,0,1,901,7,1,0,0,80,17,1
113,6,15,0,2,903,7,8,0,0,41,17,1
96,8,15,0,8,905,7,9,0,0,11,17,1
114,5,15,0,2,907,7,7,0,0,56,17,1
54,6,15,0,2,910,7,9,0,0,21,17,1
61,6,15,0,1,911,7,8,0,0,37,17,1
117,7,15,0,1,911,7,5,0,0,74,17,1
186,8,15,0,2,912,7,1,0,0,80,17,1
220,7,15,0,4,913,7,1,0,0,50,17,1
131,8,15,0,4,914,7,8,0,0,32,17,1
297,7,15,0,22,915,7,9,0,0,13,17,1
143,7,15,0,10,916,7,9,0,0,14,17,1
83,7,14,0,3,893,7,9,0,0,27,19,1
210,6,15,0,8,902,7,9,0,0,24,17,1
187,7,15,0,3,904,7,7,0,0,55,17,1
94,8,15,0,7,908,7,9,0,0,12,17,1
129,6,15,0,1,909,7,5,0,0,76,17,1
90,6,16,0,2,994,7,8,0,0,34,17,1
88,6,16,0,1,995,7,7,0,0,54,17,1
103,5,16,0,2,996,7,1,0,0,50,17,1
252,6,16,0,4,997,7,6,0,0,61,17,1
265,5,16,0,3,998,7,5,0,0,76,17,1
187,8,16,0,2,998,7,1,0,0,80,17,1
132,6,16,0,1,999,7,5,0,0,72,17,1
94,5,16,0,1,1000,7,5,0,0,77,17,1
200,7,16,0,2,1001,7,5,0,0,73,17,1
60,6,16,0,0,1002,7,4,0,0,83,17,1
123,8,16,0,1,1003,7,4,0,0,86,17,1
168,7,16,0,8,1004,7,9,0,0,19,17,1
260,8,16,0,6,1005,7,8,0,0,38,17,1
268,7,16,0,6,1006,7,8,0,0,42,17,1
219,7,16,0,5,1007,7,8,0,0,43,17,1
255,8,16,0,14,1008,7,9,0,0,18,17,1
276,5,16,0,11,1009,7,9,0,0,24,17,1
282,5,16,0,15,1010,7,9,0,0,18,17,1
269,8,16,0,4,1011,7,7,0,0,55,17,1
207,6,16,0,2,1012,7,4,0,0,85,17,1
192,6,16,0,2,1012,7,4,0,0,81,17,1
200,7,16,0,11,1013,7,9,0,0,18,17,1
264,8,16,0,3,1014,7,4,0,0,87,17,1
69,8,16,0,6,1015,7,9,0,0,11,17,1
174,6,16,0,2,1016,7,5,0,0,73,17,1
78,7,16,0,2,1017,7,9,0,0,29,17,1
214,8,16,0,2,1018,7,4,0,0,85,17,1
214,5,16,0,3,1019,7,6,0,0,61,17,1
251,5,17,0,4,1020,7,7,0,0,57,18,1
64,5,17,0,3,1021,7,9,0,0,20,18,1
98,7,17,0,1,1022,7,4,0,0,86,18,1
89,7,17,0,1,1023,7,8,0,0,47,18,1
245,5,17,0,2,1024,7,4,0,0,84,18,1
83,6,17,0,2,1025,7,8,0,0,40,18,1
88,6,17,0,1,1026,7,7,0,0,54,18,1
103,5,17,0,2,1026,7,1,0,0,50,18,1
252,6,17,0,4,1027,7,6,0,0,61,18,1
265,5,17,0,3,1033,7,5,0,0,76,18,1
230,8,17,0,3,1034,7,6,0,0,63,18,1
295,5,17,0,26,1035,7,9,0,0,11,18,1
67,6,17,0,1,1036,7,8,0,0,47,18,1
300,6,17,0,7,1037,7,8,0,0,39,18,1
116,7,17,0,8,1038,7,9,0,0,14,18,1
122,5,17,0,2,1039,7,1,0,0,50,18,1
282,8,17,0,4,1040,7,7,0,0,58,18,1
85,8,17,0,1,1041,7,4,0,0,81,18,1
160,7,17,0,6,1041,7,9,0,0,26,18,1
278,7,17,0,5,1042,7,7,0,0,53,18,1
270,5,17,0,4,1043,7,6,0,0,64,18,1
278,8,17,0,4,1044,7,7,0,0,58,18,1
168,7,17,0,3,1045,7,7,0,0,52,18,1
148,8,17,0,5,1046,7,9,0,0,25,18,1
238,7,17,0,15,1047,7,9,0,0,15,18,1
259,6,17,0,3,1048,7,5,0,0,76,18,1
101,6,17,0,2,1049,7,8,0,0,45,18,1
210,7,17,0,9,1050,7,9,0,0,23,18,1
171,7,17,0,5,1051,7,8,0,0,34,18,1
240,7,17,0,2,1052,7,1,0,0,90,18,1
220,7,17,0,15,1053,7,9,0,0,14,18,1
249,6,17,0,3,1054,7,1,0,0,80,18,1
270,6,17,0,12,1055,7,9,0,0,21,18,1
300,7,17,0,7,1055,7,8,0,0,41,18,1
63,7,17,0,1,1056,7,8,0,0,44,18,1
238,6,17,0,2,1057,7,4,0,0,88,18,1
284,6,17,0,8,1058,7,8,0,0,34,18,1
90,5,17,0,1,1059,7,4,0,0,89,18,1
207,5,17,0,3,1060,7,1,0,0,60,18,1
86,5,17,0,1,1061,7,5,0,0,73,18,1
288,6,17,0,10,1062,7,9,0,0,28,18,1
72,6,17,0,1,1063,7,6,0,0,62,18,1
44,7,17,0,0,1064,7,5,0,0,75,18,1
230,5,17,0,3,1065,7,6,0,0,63,18,1
295,7,17,0,26,1066,7,9,0,0,11,18,1
67,7,17,0,1,1067,7,8,0,0,47,18,1
300,6,17,0,7,1068,7,8,0,0,39,18,1
116,7,17,0,8,1069,7,9,0,0,14,18,1
122,6,17,0,2,1069,7,1,0,0,50,18,1
282,7,20,0,4,1240,7,7,0,0,58,16,1
22,6,20,0,70,1241,7,7,0,0,25,16,1
28,6,20,0,50,1242,7,5,0,0,35,16,1
18,6,20,0,60,1243,7,6,0,0,30,16,1
7,6,20,0,60,1244,7,6,0,0,30,16,1
31,6,20,0,50,1245,7,5,0,0,32,16,1
19,6,20,0,60,1246,7,6,0,0,29,16,1
5,6,20,0,60,1247,7,6,0,0,27,16,1
32,6,23,0,60,1386,7,6,0,0,30,16,1
25,6,23,0,60,1388,7,6,0,0,30,16,1
1,6,23,0,50,1389,7,5,0,0,32,16,1
2,6,23,0,50,1389,7,5,0,0,32,16,1
2,6,23,0,40,1389,7,4,0,0,36,16,1
4,6,23,0,40,1389,7,4,0,0,36,16,1
0,6,23,0,40,1389,7,4,0,0,36,16,1
1,6,23,0,50,1389,7,5,0,0,35,16,1
1,6,23,0,50,1390,7,5,0,0,35,16,1
3,6,23,0,50,1390,7,5,0,0,35,16,1
5,6,23,0,50,1390,7,5,0,0,31,16,1
1,6,23,0,50,1390,7,5,0,0,31,16,1
2,6,23,0,60,1390,7,6,0,0,29,16,1
0,6,23,0,60,1390,7,6,0,0,27,16,1
6,6,23,0,60,1391,7,6,0,0,27,16,1
1,6,23,0,60,1391,7,6,0,0,27,16,1
3,6,23,0,60,1391,7,6,0,0,30,16,1
9,6,23,0,50,1392,7,5,0,0,32,16,1
13,6,23,0,50,1392,7,5,0,0,32,16,1
4,6,23,0,40,1392,7,4,0,0,36,16,1
3,6,23,0,60,1392,7,6,0,0,30,16,1
5,6,23,0,50,1392,7,5,0,0,32,16,1
8,6,23,0,50,1392,7,5,0,0,32,16,1
2,6,23,0,50,1393,7,5,0,0,33,16,1
0,6,23,0,50,1393,7,5,0,0,33,16,1
2,6,23,0,60,1393,7,6,0,0,30,16,1
1,6,23,0,50,1393,7,5,0,0,32,16,1
2,6,23,0,60,1393,7,6,0,0,29,16,1
1,6,23,0,60,1393,7,6,0,0,28,16,1
7,6,23,0,60,1394,7,6,0,0,27,16,1
4,6,23,0,60,1394,7,6,0,0,27,16,1
1,6,23,0,60,1394,7,6,0,0,27,16,1
14,6,23,0,60,1394,7,6,0,0,27,16,1
1,6,23,0,60,1394,7,6,0,0,29,16,1
1,6,23,0,60,1394,7,6,0,0,29,16,1
2,6,23,0,60,1395,7,6,0,0,30,16,1
1,6,23,0,50,1395,7,5,0,0,31,16,1
0,6,23,0,50,1395,7,5,0,0,31,16,1
1,6,23,0,50,1395,7,5,0,0,31,16,1
3,6,23,0,50,1395,7,5,0,0,32,16,1
0,6,23,0,50,1395,7,5,0,0,31,16,1
4,6,23,0,50,1396,7,5,0,0,32,16,1
3,6,23,0,50,1396,7,5,0,0,32,16,1
9,6,23,0,50,1396,7,5,0,0,32,16,1
3,6,23,0,50,1396,7,5,0,0,33,16,1
1,6,23,0,50,1396,7,5,0,0,32,16,1
0,6,23,0,50,1396,7,5,0,0,31,16,1
1,6,23,0,50,1397,7,5,0,0,32,16,1
5,6,23,0,50,1397,7,5,0,0,31,16,1
2,6,23,0,50,1397,7,5,0,0,31,16,1
0,6,23,0,50,1397,7,5,0,0,31,16,1
4,6,23,0,50,1400,7,5,0,0,31,16,1
3,6,23,0,60,1401,7,6,0,0,28,16,1
1,6,23,0,100,1402,7,10,0,0,0,16,1
7,6,23,0,70,1403,7,7,0,0,25,16,1
2,6,23,0,70,1403,7,7,0,0,25,16,1
4,6,23,0,60,1439,7,6,0,0,28,16,1
2,6,23,0,50,1439,7,5,0,0,32,16,1
0,6,0,0,50,0,7,5,0,0,32,15,2
1,6,0,0,60,0,7,6,0,0,29,15,2
4,6,0,0,60,0,7,6,0,0,28,15,2
7,6,0,0,50,0,7,5,0,0,31,15,2
8,6,0,0,50,0,7,5,0,0,33,15,2
0,6,0,0,50,11,7,5,0,0,32,15,2
0,5,0,0,80,12,7,8,0,0,20,15,2
1,5,0,0,60,12,7,6,0,0,26,15,2
0,5,0,0,80,12,7,8,0,0,17,15,2
5,5,0,0,80,12,7,8,0,0,16,15,2
1,5,0,0,80,12,7,8,0,0,16,15,2
0,5,0,0,80,12,7,8,0,0,17,15,2
0,5,0,0,80,13,7,8,0,0,17,15,2
0,5,0,0,80,13,7,8,0,0,13,15,2
3,5,0,0,80,13,7,8,0,0,18,15,2
0,5,0,0,80,13,7,8,0,0,19,15,2
1,5,0,0,80,13,7,8,0,0,17,15,2
0,5,0,0,80,13,7,8,0,0,17,15,2
0,5,0,0,80,14,7,8,0,0,18,15,2
0,5,0,0,80,14,7,8,0,0,18,15,2
0,5,0,0,80,14,7,8,0,0,18,15,2
0,5,0,0,80,14,7,8,0,0,18,15,2
1,5,0,0,80,14,7,8,0,0,19,15,2
0,5,0,0,80,16,7,8,0,0,18,15,2
0,5,0,0,80,17,7,8,0,0,16,15,2
1,5,0,0,60,19,7,6,0,0,26,15,2
3,5,0,0,80,20,7,8,0,0,15,15,2
9,5,0,0,60,22,7,6,0,0,28,15,2
12,5,0,0,70,23,7,7,0,0,24,15,2
3,5,0,0,80,24,7,8,0,0,16,15,2
6,5,0,0,80,25,7,8,0,0,16,15,2
3,5,0,0,80,26,7,8,0,0,13,15,2
6,5,0,0,90,27,7,9,0,0,9,15,2
0,5,0,0,90,28,7,9,0,0,10,15,2
2,5,0,0,80,29,7,8,0,0,14,15,2
1,5,0,0,90,30,7,9,0,0,8,15,2
0,5,0,0,80,31,7,8,0,0,15,15,2
0,5,0,0,80,32,7,8,0,0,12,15,2
4,5,0,0,90,35,7,9,0,0,8,15,2
0,7,0,0,90,35,7,9,0,0,8,15,2
0,7,0,0,90,37,7,9,0,0,7,15,2
0,7,0,0,80,37,7,8,0,0,15,15,2
0,7,0,0,80,38,7,8,0,0,17,15,2
6,7,0,0,90,38,7,9,0,0,6,15,2
0,7,0,0,80,42,7,8,0,0,11,15,2
0,7,0,0,90,42,7,9,0,0,10,15,2
7,7,0,0,100,43,7,10,0,0,4,15,2
1,7,0,0,90,43,7,9,0,0,6,15,2
0,7,0,0,90,43,7,9,0,0,9,15,2
1,7,0,0,80,43,7,8,0,0,13,15,2
0,7,0,0,90,43,7,9,0,0,8,15,2
0,7,0,0,90,44,7,9,0,0,10,15,2
0,7,0,0,80,44,7,8,0,0,13,15,2
0,7,0,0,80,44,7,8,0,0,15,15,2
2,7,0,0,80,44,7,8,0,0,20,15,2
7,7,0,0,70,44,7,7,0,0,24,15,2
2,7,0,0,70,45,7,7,0,0,25,15,2
3,7,0,0,70,45,7,7,0,0,22,15,2
0,7,0,0,80,46,7,8,0,0,19,15,2
7,7,0,0,60,52,7,6,0,0,29,15,2
4,5,0,0,70,53,7,7,0,0,23,15,2
0,5,0,0,80,54,7,8,0,0,13,15,2
0,5,0,0,90,50,7,9,0,0,7,15,2
0,7,0,0,80,51,7,8,0,0,12,15,2
3,7,0,0,80,50,7,8,0,0,11,15,2
3,7,0,0,80,54,7,8,0,0,12,15,2
0,7,0,0,80,54,7,8,0,0,20,15,2
4,7,0,0,80,53,7,8,0,0,19,15,2
1,7,0,0,80,53,7,8,0,0,18,15,2
1,7,0,0,80,53,7,8,0,0,18,15,2
4,7,0,0,80,53,7,8,0,0,20,15,2
1,7,0,0,70,54,7,7,0,0,22,15,2
3,7,0,0,80,54,7,8,0,0,17,15,2
2,7,0,0,80,55,7,8,0,0,18,15,2
1,5,0,0,80,54,7,8,0,0,15,15,2
3,7,0,0,80,55,7,8,0,0,19,15,2
0,7,0,0,80,55,7,8,0,0,18,15,2
0,7,0,0,80,55,7,8,0,0,14,15,2
1,7,0,0,80,55,7,8,0,0,17,15,2
6,7,0,0,80,55,7,8,0,0,12,15,2
8,7,0,0,80,55,7,8,0,0,13,15,2
2,7,0,0,80,56,7,8,0,0,15,15,2
0,5,0,0,90,56,7,9,0,0,8,15,2
8,7,0,0,80,57,7,8,0,0,14,15,2
1,5,0,0,90,58,7,9,0,0,8,15,2
3,5,0,0,80,56,7,8,0,0,13,15,2
1,7,0,0,80,59,7,8,0,0,14,15,2
0,5,0,0,80,56,7,8,0,0,11,15,2
1,7,1,0,70,60,7,7,0,0,21,18,2
0,5,0,0,80,56,7,8,0,0,13,15,2
7,7,1,0,80,61,7,8,0,0,17,18,2
0,5,0,0,80,58,7,8,0,0,17,15,2
0,7,1,0,80,62,7,8,0,0,13,18,2
0,5,0,0,80,57,7,8,0,0,16,15,2
1,7,1,0,80,63,7,8,0,0,11,18,2
0,5,1,0,80,64,7,8,0,0,15,18,2
3,5,1,0,80,61,7,8,0,0,14,18,2
6,7,1,0,70,61,7,7,0,0,22,18,2
1,7,1,0,80,65,7,8,0,0,17,18,2
2,5,1,0,90,66,7,9,0,0,10,18,2
1,5,1,0,90,62,7,9,0,0,10,18,2
0,7,1,0,80,67,7,8,0,0,17,18,2
3,5,1,0,80,62,7,8,0,0,18,18,2
0,7,1,0,80,68,7,8,0,0,18,18,2
0,5,1,0,80,69,7,8,0,0,11,18,2
2,5,1,0,70,70,7,7,0,0,22,18,2
1,5,1,0,90,66,7,9,0,0,10,18,2
1,7,1,0,70,71,7,7,0,0,22,18,2
6,5,1,0,80,66,7,8,0,0,13,18,2
2,7,1,0,70,72,7,7,0,0,22,18,2
6,5,1,0,80,66,7,8,0,0,15,18,2
1,7,1,0,90,67,7,9,0,0,9,18,2
3,7,1,0,90,73,7,9,0,0,9,18,2
2,5,1,0,80,74,7,8,0,0,16,18,2
0,5,1,0,80,75,7,8,0,0,13,18,2
1,5,1,0,90,76,7,9,0,0,10,18,2
1,5,1,0,80,72,7,8,0,0,11,18,2
0,7,1,0,80,71,7,8,0,0,14,18,2
2,7,1,0,80,77,7,8,0,0,14,18,2
0,5,1,0,80,72,7,8,0,0,16,18,2
